,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Code,Country
81,0.017105868813121487,0.021075268817779345,0.020212765954123406,0.020181818182501345,0.019235436894362305,0.01732605729984119,0.02226613965929925,,0.026558849574095458,0.024987530748409422,0.021181959680915425,0.01702006582475845,0.014298455068279908,0.01665072403107683,0.022153574568218877,0.028050577084005334,0.032171003975114874,0.03816288497267761,0.027673673747831917,0.016507270084388063,0.02713254731718476,0.04631438632720782,0.04218872464107996,0.017535978359601224,0.010113702805206952,0.014022641834152597,0.009017895612514617,0.008539887137292224,0.004378822811503433,0.004308450492332541,0.00468869651831343,0.006280132504386151,0.006495889495421669,0.006872707122341887,0.0069469794031661826,0.007587514014956718,0.006404889769876619,0.0066000977319823715,0.007679899054458831,0.0076791081817801895,0.010211189846230005,0.00608705336128571,0.005996351236915396,0.006976046142379794,0.006345175605358183,0.005981993581002822,0.003710624102005296,0.005092237450633792,0.0039845968548830515,0.004553523630907738,0.0038040634457288795,0.005956875316277775,0.00817187232151989,0.004086139347395246,0.0047083825564832454,0.003922901790431002,0.0029404229494610495,0.0032056920114580654,0.003332154300444633,GHA,Ghana
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GIB,Gibraltar
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02380324484640501,0.016943801984647965,0.013405201343201466,0.013558610470328629,,,0.011726392532509042,0.012550101384150225,0.01595107873499637,0.0153463745048599,0.03095823933851853,0.03325319823139395,0.024411826447766405,0.022097887846405435,,,,,,,,0.022114736411395546,0.02349621330080379,0.022435060859968995,0.025177295350902473,0.01881205378831792,0.01928266571088726,0.01713349539795877,GIN,Guinea
84,,,,,,,,,,,,,,,,,,,,,,,,0.0034091290646001728,0.004775069024830074,0.00551230141332737,0.005639414596511344,0.00631086622212249,0.00810528900890222,0.009583947973104122,0.010927444960249968,0.005789060938269463,0.0049025706986294505,0.0033857544512988077,0.003103717990458054,0.003672471742636446,0.004632792165463816,0.005196900114633078,0.004819282443059011,0.004319326261500296,0.0042450718963023045,0.003570262969382704,0.003907203160717163,0.004102058908543777,0.0020078961278412093,0.0029046205360146633,0.002643282187096126,0.0035531837780376613,0.010989842029220737,0.004892836337526552,,,0.007896134701880483,0.007544942655357633,0.011875091277572587,0.010546391733337919,,,0.007070798166487338,GMB,"Gambia, The"
85,,,,,,,,,,,,,,,,,,,,,,,0.05683630549321151,0.11043542643344695,0.04668674204266711,0.032341781339769594,0.047063307778911954,0.022340908306407527,,0.020806335712994787,,,,,0.00855924111987555,0.008709480317980307,0.007017769414218113,0.006768960584969652,0.014047614283392136,,0.025748336626698738,0.01576219126181191,0.015301655657596742,0.015754296136368577,,0.02064837103887333,,,,0.016623858224304906,0.02017526128916468,0.015950594556303647,0.02475595084687633,0.02076018119240341,0.020380235203283466,0.016259601248091744,,,,GNB,Guinea-Bissau
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02360254046035234,0.024305909837529397,,,,,,,,,,,,0.015018252406079423,0.014823100603637132,0.02474931176616106,,,,,0.007651586385725644,,0.0016220499774720009,,,GNQ,Equatorial Guinea
87,0.039289616971079355,0.0338135104900114,0.03261704709267933,0.030447370262515417,0.02821840678613947,0.027268903463887946,0.027815724353806973,0.03374828467046261,0.03634760309840176,0.03662329119703999,0.03604276608678363,0.03536227259088156,0.03397541499212009,0.03019541538783402,0.04141623773457245,0.05024271724559305,0.0500720722640796,0.050828269350999086,0.04786355932520895,0.044496667986951906,0.04004212149227863,0.049256403398204425,0.04831105853426504,0.044416622654967805,0.04153030769534488,0.040297967031663745,0.03545284417872864,0.03654416621723899,0.036054428754761836,0.03233908730238393,0.03262172740855571,0.02992963944298582,0.031172838091561857,0.03092034215988548,0.030764918287592945,0.030537427952393698,0.031627016098580436,0.03194742361706695,0.033402466252228535,0.035163883885258325,0.035075597888863295,0.03251383762079055,0.030775193852797932,0.024937990535357252,0.026057857676474273,0.02836525726174239,0.027832757084102322,0.026791665720106793,0.029831615859830036,0.03224648500587861,0.02727009752172526,0.02476950039146588,0.024076901422222418,0.023576818195641676,0.023335846632524422,0.024508307378827792,0.02542476353991072,0.02502003207600606,0.02396255218293123,GRC,Greece
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRD,Grenada
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRL,Greenland
90,0.01157922344569025,0.011223253972625056,0.010453078112976567,0.011730075110864744,0.010002025687170017,0.013955905900248302,0.013734548745236212,0.014571460495356035,0.012666873641726173,0.010259998266293474,0.016964285714285713,0.011185006045949214,0.011421500975586541,0.009107893153203598,0.008983077937152553,0.01231520337913821,0.012713902242049699,0.013721375286146326,0.01181102323292514,0.013067539388997207,0.013169685354182796,0.01889514892029687,0.020258117021616968,0.020359115122249055,0.0219091866746654,0.023084553735583987,0.019476499430442627,0.01750719931132515,0.018693676239679036,0.018027824334224122,0.0172802537532515,0.012684416413715219,0.01472611326418782,0.012670684610444629,0.011785316887758622,0.010804796157003195,0.009018943890032556,0.007426230346950821,0.00720808565982758,0.0067557255236890875,0.008183395055574395,0.010520646692800627,0.007622499111097553,0.008156603595277683,0.004794159278023732,0.0038391177149090894,0.004318277637173472,0.003984564388007194,0.0042541953919605635,0.003906611238686943,0.004107571840012032,0.004142987014984398,0.004452736588544299,0.004712719937640903,0.004246547809649727,0.00405967135953106,0.0044041831673252985,0.0038403262540580856,0.003807821995574138,GTM,Guatemala
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUM,Guam
92,,,,,,,,,,,,,,0.016390969673076926,0.02566341960615903,0.06555563053136838,0.07481735762696946,0.053957743842802525,0.034182640470931606,0.03238155227735465,0.03627711031167109,0.039273640530597405,0.0512655601659751,0.04516348773841965,0.04739338953256827,0.08593664959948721,0.0551463352795546,0.029947928362361816,0.026631223456530292,0.015861393156866993,0.00905065309833335,0.00582835433201765,0.009704525276017449,0.009769903032859757,0.010141997260611334,0.009155912748543849,0.007879632649531555,,,,0.017659907718296047,0.020179313678248437,0.022932822714841018,0.02199720196474923,0.028093215006977243,0.022435450311300214,0.013148839375886583,0.01435020960177366,0.01592106125583529,0.015065876636248893,0.013670030426541965,0.01258402331871121,0.01172178114029245,0.011769478896132534,0.012763337130414939,0.014527568701997503,0.014715118299582218,0.016799291698637853,0.015420115758380655,GUY,Guyana
93,0.06338205822760072,0.06337304873644864,0.0646745861185665,0.061625725459917985,0.05679459539435611,0.05370292133037871,0.05716821349373342,0.06136134021875922,0.059615485880058716,0.05556338481816296,0.05161722036276815,0.046462275779808784,0.04391933996821725,0.0400017758031691,0.039242761562498715,0.03816307610817091,0.03622732591156089,0.037723681503120034,0.03475083347505388,0.033677190380991116,0.03452928503808396,0.0373099075679462,0.04286996927519094,0.04064865860637598,0.04042489981419992,0.04096737971515719,0.0370565010127669,0.03601887207164139,0.0339665939605644,0.03299909475609321,0.032112466865627014,0.029768560361190174,0.028924141408277072,0.02750574648523655,0.02560493792505707,0.02354896369638091,0.02292175179609287,0.022918404177446006,0.022475229593875577,0.021770863865700044,0.021735741203931125,0.02208659017205225,0.023219435278917865,0.024113485883980768,0.024235942601468843,0.024385851941067148,0.02413056049607081,0.023830723543965027,0.02477965552554108,0.02735503499399403,0.02698478627168817,0.026011586689759232,0.025374858351952218,0.024255257926246512,0.02334210175068064,0.02304630581969603,0.02237266779813252,0.02197756510253532,0.021988230617889147,HIC,High income
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HKG,"Hong Kong SAR, China"
95,0.01167883211678832,0.010752386299831555,0.009877498388136686,0.009312530472940029,0.012800875273522977,0.012287427504177726,0.011819256296026912,0.011369336231399432,0.010899814471243042,0.010778442307002822,0.013692946058091286,0.015595075239398085,0.019240253688683293,0.017479453012572768,0.016336394393426778,0.01903914590747331,0.01758160302602385,0.019047619618077855,0.013915605788222509,0.013980264643570798,0.014364339981106962,0.014960824110552454,0.01570372545055209,0.01563652780374335,0.016479117201458986,0.01780936911438297,0.018581045812328723,0.01978831752962552,0.02236258285002688,0.025403394389562312,0.013634129352711896,0.010196057135183265,,0.008239314499019603,,,,,,,0.007385420973815628,0.008320520598590848,0.00818026169820351,0.010097351301517277,0.006903873061893073,0.006471158367331554,0.006972672483345096,0.007814290760212101,0.009603418150957282,0.010749106963697392,0.010744572081986672,0.01131309103379147,0.011460188708832194,0.015941751376752952,0.01589714720078678,0.01698109717644938,0.016727077085419133,0.017222343052474196,0.017083402171392183,HND,Honduras
96,,,,,,,,,0.011847140800094986,0.012844172800200566,0.015686809262553687,0.016238225029989447,0.01617236981589654,0.015775447151019126,0.016868122502924614,0.018003088155360718,0.018030722531699128,0.019418902056469647,0.02328332115823387,0.024105652297285177,0.025359588526824312,0.02451564738934331,0.022253158957926168,0.021066436195184068,0.023556874196083932,0.02205286704681059,0.02007800400301017,0.017959491467669956,0.020101484412322426,0.018206491944805885,0.034512451911044364,0.024917896328272116,0.01657024644790958,0.019158030335313925,0.013803675167485428,0.011013487512722906,0.012142813128841436,0.012398707020642991,0.01481725401283226,0.018574647985392406,0.01703007002940047,0.014664409071851634,0.013990998394989688,0.014656252418284926,0.0176520056142126,0.015895436588789374,0.016148336933156676,0.017429184480918094,0.01873197283716196,0.017897303848969908,0.01069423163919561,0.010116553453258183,0.009694869309413533,0.010921729257316336,0.011267182872579898,0.013145779286956672,0.015011579418199977,0.01665084546280593,0.012084515695633215,HPC,Heavily indebted poor countries (HIPC)
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09191020386184653,0.0817664308249957,0.07533843185743462,0.05604375253711177,0.04427046852300901,0.030447618584650806,0.02715576001452101,0.027360137735857427,0.020451734646652904,0.01757128989754437,0.017607792283462185,0.01683543491077198,0.01626464799860699,0.018437585608727113,0.01801766355405039,0.016985651423533567,0.01774479898577135,0.016910007149908406,0.01648300359992056,0.015728314873615794,0.015213712598355328,0.013605559814093502,0.014177627664581053,0.014584406435884998,HRV,Croatia
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007545735404679274,0.0008155523276105733,0.0008624515702632228,0.000755202742016119,0.0007724908947400647,0.0008782858574302826,0.0007381404245774588,0.0008811216325143186,,,,,,,,,,,,,,,,,,6.080775251875729e-06,6.097878279000354e-06,8.431541120179726e-06,8.093985263658285e-06,8.753613793670445e-06,8.250666601759798e-06,HTI,Haiti
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020790645675829427,0.02096580642640641,0.018339237601654342,0.017539732301642675,0.013186340985815533,0.012543667311705139,0.014714953454789162,0.012697704246252871,0.014324313683134094,0.015160564006139588,0.015721969214789404,0.015961722767607506,0.01643057828408021,0.014742323681273166,0.01412705305709727,0.012200253003168371,0.012692111640256134,0.011811817945956102,0.011286438037142122,0.010300946595618954,0.01043210435103067,0.010317905667260369,0.009453215871343654,0.008607088324344264,0.009094022672257156,0.010106671055091361,0.010338547688675832,0.010402255767263799,HUN,Hungary
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027289944385143337,0.023629402000777424,0.02090467976498489,0.022599950847296303,0.02019506537157902,0.02077039791553098,0.020846973109456345,0.02075652805607659,0.021017855262576678,0.019794728489516696,0.0205807970046669,0.020136617099209986,0.021199181082475982,0.020699730021603288,0.02031360887720711,0.019938502157327228,0.01980010841224106,0.0195942042277945,0.019227052645928017,0.019542914840942078,0.02111490994834461,0.01968728496076968,0.01890944513528598,0.019294403382145518,0.019844257926892248,0.01961994271459328,0.01984849225370366,0.019735067759253325,0.01892461022235776,0.018396379175904212,IBD,IBRD only
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027218036839858028,0.02474002293077395,0.022286640062987802,0.023823054318859442,0.021550833781094892,0.022307700745641958,0.021916207608836363,0.021786162762360776,0.021923997075027558,0.020960009087204134,0.02185426537713571,0.02150624892808246,0.022646667761295668,0.0223501119087445,0.023550610793804973,0.02327153464117962,0.022786169828656045,0.019353402784625922,0.018986195278004315,0.019314085234339723,0.020791289433501635,0.0192778650187145,0.018577210951360557,0.01890784861077698,0.01935614992117754,0.0191647144179899,0.019374066169514054,0.019350019938235895,0.01871269825761308,0.018101591716810847,IBT,IDA & IBRD total
102,,,,,,,,,,,0.027397606039658736,0.02887903309799838,0.029018213490214856,0.030138857207437503,0.028865892328712034,0.03939458843919274,0.037412098987978044,0.040713776852512915,0.0406247252973422,0.039388108539337406,0.037486958604226295,0.023826634739426544,0.024866617656251696,0.029497236528356858,0.03367834552625063,0.032526319773206615,0.0331219696040857,0.031401802824561606,0.03313605361696055,0.026052155252849547,0.035710519860991066,0.03692303066081475,0.03718221572616114,0.038312822968879875,0.04325362571715287,0.03658246937802998,0.03496127544875088,0.03424965052978461,0.03734696833263531,0.039011785357199895,0.03856906442773262,0.039092315454006904,0.04240409421391191,0.062314452993897596,0.06415321938615919,0.06020177623221006,0.016460891540302,0.01638640422185463,0.016086318804762446,0.016620245138163684,0.0139834194723526,0.013966593151250234,0.01371552877620536,0.013115984704106354,0.013257479555843964,0.013727765366710403,0.014511384495472035,0.015674991993938948,0.01384896102483128,IDA,IDA total
103,0.019226400342653462,0.018442304246692704,0.01728864865612892,0.018252131971368594,0.019923838042085036,0.03064783791595468,0.0337056198101108,0.039761769183939,0.04541403791541139,0.056471936572826495,0.044323889121690975,0.050893763167112784,0.0461122798987206,0.04807366011205273,0.04323975312350687,0.07068204192499196,0.054986943880668764,0.062378936650166715,0.05984592886162485,0.05250110331507815,0.042551005286801426,0.019384994286843184,0.019743486557783824,0.025987489464722385,0.02791844938288208,0.026995181207804007,0.02716445698597766,0.02760456918786999,0.028121610728853462,0.027217801038032435,0.02776705146420706,0.028830392534157517,0.030284969757397685,0.033130921269121004,0.03202730532694995,0.03273865164468057,0.02998566463141783,0.029033685109263317,0.029404954616247578,0.024675722665982506,0.020336577447802855,0.020528734059365256,0.023799816751122107,0.020319598842293268,0.018486414820593013,0.016611713577162353,0.01468993458884477,0.01397692014097481,0.012898893217327321,0.013267352376635413,0.013501684607618072,0.013354799092544467,0.013107954486272952,0.012782200735426396,0.012926798350254974,0.013380653460044472,0.015230822200148134,0.016822765895438185,0.016546949796731984,IDB,IDA blend
104,,,,,,,,,,,,,,,0.027059208069340698,0.03492189045916557,0.03421867625770205,0.03206089202843662,0.03163229220136176,0.030202831455589798,0.029171990345677922,0.031035556078549683,0.030402786594732653,0.02525848580699716,0.023597204095288534,0.02255048432731137,0.021695163839021724,0.017747997000453434,0.01609375569402776,0.014923614913658343,0.015205995249786892,0.014551536245704294,0.014744049760961936,0.012235586094200859,0.012661566111535478,0.012263041917000955,0.012643925284597289,0.014977397771595926,0.010191173363027719,0.008108114637072391,0.006844842519008445,0.005727891433821589,0.007001190075214077,0.009092832563200787,0.009457161446174202,0.0075078922769973465,0.007164252221494736,0.007747868255264902,0.006334811481227517,0.006124131016157826,0.0061758731609813005,0.006537769486313285,0.0071154941273187,0.009187733522484103,0.007778559190104396,0.00887385445971872,0.007925301084565609,0.008052376383227363,0.007135779801293331,IDN,Indonesia
105,,,,,,,,,,,,,,0.019563593390478518,0.01946788926994325,0.020656114818828255,0.024090460643609528,0.025161867061771596,0.027587384805805696,0.02964725954221456,0.03332501668683222,0.03266761507949547,0.033883196962080774,0.03460065708576001,0.040057755894941476,0.03818968327401564,0.03783127535898689,0.034214820950266706,0.036951047731599386,0.025284996043097207,0.04171295986828478,0.04306115080891385,0.04283449041924668,0.04196145614435825,0.05221532784243877,0.0398000427315897,0.03913003298544451,0.03848463393369405,0.04328570371672273,0.04999596568576831,0.05318926211396397,0.05423090176544934,0.058344077178925306,0.09790844763471797,0.10581959118546932,0.10224793878266766,0.018475339599925845,0.01897059529319341,0.019351239497671695,0.019677083057837417,0.014523883341665943,0.014669171444873437,0.014473853122120323,0.01356902325082649,0.013727546125707911,0.014149353744152,0.013941250956376352,0.014763081941989702,0.011762068705601208,IDX,IDA only
106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMN,Isle of Man
107,0.01841122926804157,0.019075752841820937,0.02527036569944736,0.037079264241327424,0.0351742968933304,0.03569800717639225,0.03621799132366415,0.02967457959685691,0.029892682298169503,0.028939116431836477,0.02936388585181977,0.03348513584240254,0.03494448781461351,0.02958443639670547,0.02909208302285063,0.03375192866029234,0.03207750748507116,0.028620936523937428,0.028957105453270227,0.029999926389540597,0.029093248244830915,0.030383939742733124,0.03139826815095493,0.03129614931282916,0.03279006575639417,0.03254467724500821,0.03831285017705282,0.03898242643225132,0.038256372796940566,0.03577122241679333,0.032827800518730375,0.031922633669553356,0.02804647802713877,0.029551235612678268,0.027134780816689238,0.027074530257327617,0.025209333148182276,0.027568579875401452,0.028291370635732054,0.030285405653099735,0.03050313550463696,0.03007706787996976,0.028643581783717738,0.02687840356984822,0.028539249683932365,0.028123879242531284,0.025473731511368284,0.023221788801179342,0.027527315321456174,0.028856502711361448,0.02750657903263976,0.027225695816380662,0.025834943072545642,0.025530761041074143,0.024968575864848436,0.024384759855728525,0.02468087525645958,0.02433675289529789,0.024513911869761994,IND,India
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INX,Not classified
109,0.013303869427870266,0.013201422833053741,0.012902201697074756,0.012428173205602277,0.013032080606755104,0.013269082542764779,0.012343606431535108,0.011871278078456591,0.011328512556405441,0.010992803286404684,0.011584603987051346,0.012437794458330506,0.013285582687057542,0.013124979260767961,0.014065388212234844,0.01625694538453199,0.016147764165593187,0.015248498545960236,0.014828334233964801,0.015819022082874914,0.0166488845823868,0.01580306037694566,0.015908901093061166,0.014922770783163095,0.014121457680925029,0.014157733795427568,0.014229425466815366,0.012819916311247879,0.011991243551935073,0.011053017995594381,0.012033016540657568,0.012536984455627245,0.012039456359312181,0.011389498819101597,0.011085242710421337,0.010141766647864483,0.009896955839109841,0.009239902989105203,0.00824139922825222,0.007513354803215604,0.006956977396911643,0.007035108606457174,0.006340419955477322,0.005875166947097344,0.005683482282229924,0.00540979722699048,0.005129099153265907,0.0050838612370608174,0.005755152660274113,0.0059908044358246045,0.005735925347557182,0.005475717412950251,0.005144597262545605,0.005012768109889706,0.00461455871844129,0.0034202617449561406,0.0033328877515402216,0.0030538459674869034,0.003155639574550289,IRL,Ireland
110,0.023500049967926488,0.0239308363011402,0.023415241279016834,0.026115355190073485,0.028894052876309896,0.03227201472072109,0.03771839819561786,0.04381287779467395,0.05071146449567962,0.05809313303912976,0.05649764600499659,0.029297702060787738,0.021683504315301735,0.017755798121519558,0.08391990599832755,0.11493777398064141,0.1055951235761155,0.09450615836173619,0.10402988618211716,0.05524589251582674,0.05166142263997911,0.08081217073897967,0.07704343885005473,0.06747255923978086,0.06116899019649973,0.05941947095219166,0.056153700215942445,0.1138972989658088,0.15349696767233612,0.1352888380816201,0.13199239551763478,,,0.022718785496848352,0.02370736213047523,0.025944454238322912,0.029492284084033125,0.04075156871402522,0.04968730784100216,0.05841348862315745,0.07598251720857234,0.08180086690474214,0.025219379395500043,0.02420837193208437,0.027591698505985196,0.030014046306993336,0.032863351608946656,0.026668741205888052,0.02687600785358817,0.030222654249167064,0.027857560208696282,0.024584246205783034,0.0275418800012585,0.026064231026707487,0.02288283295349533,0.027506764435151664,0.02934076373739747,0.031281787523601265,,IRN,"Iran, Islamic Rep."
111,0.0704978530717004,0.06850571865530677,0.06909983568283162,0.08249890068150037,0.0791272176671074,,,,0.10060170919491526,0.12499425813829837,0.12220774368219127,0.11027816946772526,0.11330347835596213,0.1295554424113298,0.12394609768449477,0.11815357108424117,0.09919422919549901,0.10120376435113175,0.08357876522835986,0.0627164191597983,0.05573362813035567,0.10634999771907741,,,,,,,,,,,,,,,,,,,,,,,0.016755665492028258,0.022425803061078515,0.01897567454837015,0.022399230255559725,0.023677663733654097,0.02899117587592413,0.027093522797924565,0.023034402198232235,0.018995629908622674,0.033158309638134174,0.029496346828779253,0.05410877741328664,0.03414008838227294,0.03794070404967728,0.028176574088731737,IRQ,Iraq
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ISL,Iceland
113,0.07322600646526843,0.07704494363549466,0.08390604561752989,0.08663836388548522,0.08180822099647618,0.08569182341219299,0.09434704816582914,0.15025165461538462,0.14938341013206322,0.16362318452589453,0.17870705419464666,0.18931840235408054,0.16653357454203585,0.2273042631056175,0.21269217122575118,0.24467933600980837,0.24031054325114232,0.18307677634002578,0.18509026865828057,0.1577812625034396,0.17053169377064056,0.18374687535939277,0.1623163078250254,0.13718406963623858,0.1445210574305865,0.14559282626891806,0.12863748532476083,0.14636411916828834,0.15359069909914114,0.1256609389960386,0.12498720903426608,0.15614572297943238,0.10927629597358338,0.11526443103222794,0.10169210172997518,0.08942282435317515,0.08729381755687139,0.08451941939301162,0.07888864240639344,0.07382083315409735,0.07108618078890104,0.0734757240184605,0.0833105311511131,0.08527867678191728,0.08213224247149753,0.07661023737533623,0.07504153015301199,0.06777490250923528,0.06567149804677914,0.06762664377216593,0.062416959328123356,0.06250543400761692,0.06052992830762496,0.05918512510286426,0.05971676536435876,0.05660003143746505,0.046351424933955276,0.044108869483560915,0.04303104683396452,ISR,Israel
114,0.024991993307017603,0.02370298585659011,0.02425405441981091,0.025355482296994122,0.025115254997407837,0.025301397839989533,0.025858501938954306,0.023773109704702082,0.02264173885514646,0.020639685923487517,0.019549059674976152,0.021240307125354574,0.022644648012811065,0.020731651327283628,0.019492462750636028,0.018520626612709635,0.017106766243355987,0.017688504413196436,0.01758719654204201,0.01753748464589763,0.01658582343402951,0.01715269187480367,0.01886991243840334,0.018981315583117175,0.018945827892746757,0.018250931642716527,0.01864781958016207,0.019427591950569804,0.019519392040216122,0.019033296553515305,0.017553528567491827,0.017320941791476235,0.016798768894642102,0.017129325851860375,0.01643211867928942,0.014630465590115015,0.015843270759644798,0.016230319096267137,0.016397058331722912,0.01678598889394579,0.017379089415496884,0.01672593611815496,0.017006256728321668,0.017040488170955395,0.016781623829156662,0.016009288376759138,0.015212650771448077,0.014469772585017556,0.015357312214680036,0.015541178610912271,0.015004944805089607,0.014759571174341499,0.014269242458316095,0.013990207571399025,0.012829697167782605,0.012081733364832464,0.013345272280714292,0.013481468131433381,0.01333204997635839,ITA,Italy
115,,,,,,,,,,,,,,,,,0.009253180307118023,0.00941011635287196,,,,0.015079255601591523,0.01627702349886953,0.013859748806603431,0.01059731817154069,0.008910662308692677,0.008539307689616398,0.007704627593365569,0.008079954831612737,0.009292641959704796,0.008407678718102248,0.007833519913490522,0.013365551146542394,0.00824084652635092,0.006314384996344295,0.00539833192029998,0.005671995644679696,0.006549743480404441,0.0054363830656221565,0.005098644922791385,0.004848583389528504,0.005052767373548374,0.0058693161484502316,0.005835010109148774,0.005372204668331894,0.005295213630054436,0.006103685112450529,0.006510226011011367,0.009553695782156169,0.00951386256983036,0.008741794844602411,0.00925176523950254,0.009295245359861879,0.009004769160744658,0.008728697268207686,0.00872968612958463,0.009779063316873777,0.009694870402791439,0.013222215314531428,JAM,Jamaica
116,,,,,,0.10491267045654988,0.11562437502074897,0.1657601819038563,0.22764224926242502,0.18006645848505606,0.1716080574575745,0.1601788954011148,0.1640427469386718,0.15964001584469528,0.13637880853979828,0.13260253713117645,0.1724043858677944,0.1253022440156866,0.11716416430937876,0.12212398436406113,0.10644711082487109,0.10007973977132609,0.09940221956785249,0.09851683622320603,0.09216946236068496,0.10047243123387453,0.09775627681843602,0.09577985556962156,0.09363675343439497,0.09071215941605255,0.0775068994644103,0.09973452712596007,0.06821864944428703,0.06879217746425094,0.06446979409748502,0.04395177252212474,0.059435841415797865,0.060467268012584834,0.061878577353864615,0.06195469626812559,0.06169947276797679,0.05811452963698661,0.05370678418796791,0.05918015432339818,0.05070610691797067,0.047289995955070115,0.04594897945312016,0.05950484165403934,0.06096899685530971,0.06492961244514366,0.05813901537601137,0.054532669982710114,0.046948272481811264,0.042416995561492886,0.042634309499809654,0.04244960820077863,0.04511377078144026,0.04764845597828629,0.04635771749573607,JOR,Jordan
117,0.0108459574327885,0.009201529247085448,0.008863104240635742,0.009062993418826956,0.008783660956671888,0.00903118610117894,0.008827488304682569,0.008394021614257764,0.007968525895482456,0.007754843790253807,0.007409591454658089,0.007897256473142496,0.008073165906129347,0.007809989455205447,0.008260932264813104,0.00869518266064868,0.008544391667748012,0.008535087299523358,0.008540876046247462,0.008695243866111,0.008785837545894714,0.008901784021398405,0.008985257170945497,0.009192552388613568,0.009272791616326988,0.009355793717893354,0.009359197306568937,0.009334416722433535,0.009185877133786316,0.009154546419289053,0.00919314651327298,0.009146644380063173,0.009209741204448157,0.00928437368986456,0.00922869994203117,0.009168766170641185,0.009112479133872501,0.009204371373778476,0.00938596925672577,0.009452466777617892,0.009311404758638722,0.009470790765258578,0.009558346715512851,0.009556780274224496,0.009416076384414582,0.009315833430246308,0.009171994035501422,0.008976228426588942,0.009202522951942219,0.00983777356948889,0.009588510519428266,0.009868065377494295,0.00967426542038481,0.009508654542508852,0.009665411835440306,0.009592513303711041,0.009440513486863027,0.00932572350113867,0.009408632554068326,JPN,Japan
118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005031655065542572,0.008721112722464855,0.011493562782325923,0.010680907878246038,0.010961984769997615,0.008529839186233627,0.007846469205480683,0.009998161166376229,0.009983390039777123,0.010299260814023568,0.009882397410560273,0.010363221267668189,0.009789989109169677,0.012968789382309628,0.011546704113183948,0.011030309981862257,0.01014415564917029,0.009365122178646977,0.010469029748012637,0.010780861681425091,0.01041690313210377,0.011097212824878721,0.00933216134357197,0.008336755017114283,0.008997375818289586,KAZ,Kazakhstan
119,,,,0.0020095193818790154,0.005887301825306243,0.009918633543639468,0.01120461515619722,0.012971376654159806,0.012093437067998406,0.010799654420280002,0.010617120114987078,0.012414585757468788,0.014111081583952844,0.014915184883728552,0.015727823677702604,0.01659564553490518,0.021847495167731507,0.0328781150313405,0.04515230781776243,0.046680537225587425,0.0373956454467224,0.035184462045350924,0.037894511901325464,0.03490296131871711,0.028265599893678824,0.02376217052116668,0.02503833257622721,0.03134057294807391,0.03003362876332967,0.02759905647871825,0.028750129797160847,0.02354278361028793,0.019007692379506478,0.018377675273456923,0.016414255227301867,0.016481435370702124,0.014179547037190363,0.013406368577125648,0.012201222322113372,0.011780212272271275,0.01303267069611361,0.01504427027437878,0.01626853317591124,0.01650094753670306,0.016141807977385476,0.016906885164746067,0.014551774099755369,0.01547912495931247,0.01615850294334836,0.015614480349634736,0.015551211847503334,0.015414187858807493,0.016663889769879914,0.015619092577533971,0.013329051050954133,0.013180713281876833,0.013486338894043309,0.012858668044420915,0.012502573132769269,KEN,Kenya
